,algo_volatility,algorithm_period_return,alpha,amount,benchmark_period_return,benchmark_volatility,beta,brick_size,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,num_created_bars,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,price,rebuilding_status,renko_price,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2018-02-05 23:59:00+00:00,0.683601566427712,1.1759949087426516,2.5473985880310046,-215.7897152498917,1.3046427425638227,1.1855244889767529,0.1595312834510824,0.0027681602856653702,21.64773843549657,43.46192075010813,-21.70197166268161,-21.70197166268161,1.1749949087426517,0.9973355900552908,-0.036410711245332815,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.9973355900552908,-1,"[{'id': '59ff3913d6404526989f595cf669d427', 'dt': Timestamp('2018-02-05 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-04 23:59:00+0000', tz='UTC'), 'amount': -215.7897152498917, 'filled': -215.7897152498917, 'commission': 0.04338224135370054, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}, {'id': 'd27171df089d423ca3bb1ed498d71409', 'dt': Timestamp('2018-02-05 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-05 23:59:00+0000', tz='UTC'), 'amount': 35.821092731482025, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-02-05 23:59:00+00:00,2018-02,2018-02-05 00:00:00+00:00,-0.05423322718504053,21.759949087426516,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -215.7897152498917, 'cost_basis': 0.10031867557000002, 'last_sale_price': 0.10057}]","2018-02-05 00:00:00+00:00    0.1008
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.10180163114266148,-0.002486145316054963,4.625300843649506,-21.70197166268161,-21.70197166268161,1,10.361630757277357,21.814182314611557,0.0,0.0,67,"[{'amount': -215.7897152498917, 'dt': Timestamp('2018-02-05 23:59:00+0000', tz='UTC'), 'price': 0.10051971500000001, 'order_id': '59ff3913d6404526989f595cf669d427', 'commission': 0.04338224135370054, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-02-06 23:59:00+00:00,0.6803045392909174,1.1470296071715556,2.452346560408105,-179.9686225184097,1.3344332920848823,1.1766527877042352,0.15969212639433858,0.0027681602856653702,-3.6582211024421802,39.80369964766595,-18.333403575950395,-18.333403575950395,1.1460296071715557,0.853896169606267,-0.041286903220448784,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.853896169606267,0,"[{'id': 'd27171df089d423ca3bb1ed498d71409', 'dt': Timestamp('2018-02-06 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-05 23:59:00+0000', tz='UTC'), 'amount': 35.821092731482025, 'filled': 35.821092731482025, 'commission': 0.007301838527828703, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2018-02-06 23:59:00+00:00,2018-02,2018-02-06 00:00:00+00:00,-0.2896530157109609,21.470296071715556,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -179.9686225184097, 'cost_basis': 0.10027810272776978, 'last_sale_price': 0.10187}]","2018-02-06 00:00:00+00:00    0.10052
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.10180163114266148,-0.01331129105804435,4.506856359705235,-18.333403575950395,-18.333403575950395,1,10.08627049478156,43.46192075010813,-21.70197166268161,-21.70197166268161,68,"[{'amount': 35.821092731482025, 'dt': Timestamp('2018-02-06 23:59:00+0000', tz='UTC'), 'price': 0.10192093499999999, 'order_id': 'd27171df089d423ca3bb1ed498d71409', 'commission': 0.007301838527828703, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-02-07 23:59:00+00:00,0.6756515677054389,1.198194866522162,2.5279782331565643,-179.9686225184097,1.2692834227049836,1.1708774073413566,0.15755872711981866,0.0027681602856653702,0.0,39.80369964766595,-17.821750982444332,-17.821750982444332,1.1971948665221621,0.8107448185720096,-0.030752978738327677,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.8107448185720096,0,[],2018-02-07 23:59:00+00:00,2018-02,2018-02-07 00:00:00+00:00,0.5116525935060636,21.98194866522162,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -179.9686225184097, 'cost_basis': 0.10027810272776978, 'last_sale_price': 0.09902699}]","2018-02-07 00:00:00+00:00    0.10211
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.10180163114266148,0.023830719045374614,4.600941714521922,-17.821750982444332,-17.821750982444332,1,10.301326086203977,39.80369964766595,-18.333403575950395,-18.333403575950395,69,[],0.001
2018-02-08 23:59:00+00:00,0.6710461749870394,1.201740068417152,2.4974986877638914,-179.9686225184097,1.2647692378202504,1.1627891656600744,0.15791726978513446,0.0027681602856653702,0.0,39.80369964766595,-17.78629896349443,-17.78629896349443,1.200740068417152,0.8078291901314736,-0.029837808542773826,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.8078291901314736,-1,"[{'id': '2982fa71bf7c4687ae9727a150ab4c97', 'dt': Timestamp('2018-02-08 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-08 23:59:00+0000', tz='UTC'), 'amount': 29.874791338056014, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-02-08 23:59:00+00:00,2018-02,2018-02-08 00:00:00+00:00,0.03545201894990058,22.01740068417152,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -179.9686225184097, 'cost_basis': 0.10027810272776978, 'last_sale_price': 0.09883}]","2018-02-08 00:00:00+00:00    0.09897
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09903347085699611,0.0016127787162923553,4.574991335027499,-17.78629896349443,-17.78629896349443,1,10.246859235410973,39.80369964766595,-17.821750982444332,-17.821750982444332,70,[],0.001
2018-02-09 23:59:00+00:00,0.6687103754606983,1.1613921070958644,2.3872351413264736,-150.09383118035367,1.315184013932813,1.1545489427182336,0.1572516161953343,0.0027681602856653702,-3.025798812556178,36.777900835109776,-15.163979764151133,-15.163979764151133,1.1603921070958645,0.7015839335383751,-0.03735155707651673,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.7015839335383751,0,"[{'id': '2982fa71bf7c4687ae9727a150ab4c97', 'dt': Timestamp('2018-02-09 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-08 23:59:00+0000', tz='UTC'), 'amount': 29.874791338056014, 'filled': 29.874791338056014, 'commission': 0.006039518587936483, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2018-02-09 23:59:00+00:00,2018-02,2018-02-09 00:00:00+00:00,-0.40347961321287684,21.613921070958643,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -150.09383118035367, 'cost_basis': 0.10023786444122303, 'last_sale_price': 0.10103000000000001}]","2018-02-09 00:00:00+00:00    0.098811
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09903347085699611,-0.0183254880537711,4.429044474322162,-15.163979764151133,-15.163979764151133,1,9.889430479260856,39.80369964766595,-17.78629896349443,-17.78629896349443,71,"[{'amount': 29.874791338056014, 'dt': Timestamp('2018-02-09 23:59:00+0000', tz='UTC'), 'price': 0.10108051500000001, 'order_id': '2982fa71bf7c4687ae9727a150ab4c97', 'commission': 0.006039518587936483, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-02-10 23:59:00+00:00,0.6639926773613846,1.1829756000195992,2.3976098481222525,-150.09383118035367,1.2822310830010561,1.1476489219362065,0.1570415801452805,0.0027681602856653702,0.0,36.777900835109776,-14.948144834913784,-14.948144834913784,1.1819756000195993,0.6847600511329387,-0.03245427664778355,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.6847600511329387,0,[],2018-02-10 23:59:00+00:00,2018-02,2018-02-10 00:00:00+00:00,0.21583492923734937,21.829756000195992,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -150.09383118035367, 'cost_basis': 0.10023786444122303, 'last_sale_price': 0.099592}]","2018-02-10 00:00:00+00:00    0.10111
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09903347085699611,0.009985921968011352,4.451198683685083,-14.948144834913784,-14.948144834913784,1,9.938035014867696,36.777900835109776,-15.163979764151133,-15.163979764151133,72,[],0.001
2018-02-11 23:59:00+00:00,0.660134653442267,1.1711482061225875,2.3408340491265016,-150.09383118035367,1.300288739172283,1.139709235278057,0.15730751717227942,0.0027681602856653702,0.0,36.777900835109776,-15.066418773883901,-15.066418773883901,1.1701482061225876,0.6939378312082497,-0.03474660305198012,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.6939378312082497,0,[],2018-02-11 23:59:00+00:00,2018-02,2018-02-11 00:00:00+00:00,-0.11827393897011973,21.711482061225873,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -150.09383118035367, 'cost_basis': 0.10023786444122303, 'last_sale_price': 0.10038}]","2018-02-11 00:00:00+00:00    0.099627
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09903347085699611,-0.0054180147029155,4.387548606619112,-15.066418773883901,-15.066418773883901,1,9.800716071930742,36.777900835109776,-14.948144834913784,-14.948144834913784,73,[],0.001
2018-02-12 23:59:00+00:00,0.6558159366392229,1.2160112522623954,2.401809713636052,-150.09383118035367,1.2317933910811698,1.1347571720871812,0.15544779208981377,0.0027681602856653702,0.0,36.777900835109776,-14.617788312485825,-14.617788312485825,1.2150112522623955,0.6596441375269222,-0.024961785019164368,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.6596441375269222,0,[],2018-02-12 23:59:00+00:00,2018-02,2018-02-12 00:00:00+00:00,0.4486304613980785,22.16011252262395,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -150.09383118035367, 'cost_basis': 0.10023786444122303, 'last_sale_price': 0.097391}]","2018-02-12 00:00:00+00:00    0.1004
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09903347085699611,0.020663281305852408,4.464056743890056,-14.617788312485825,-14.617788312485825,1,9.974001699166251,36.777900835109776,-15.066418773883901,-15.066418773883901,74,[],0.001
2018-02-13 23:59:00+00:00,0.6524084917687583,1.1972645327479694,2.334555950991362,-150.09383118035367,1.2604152344287112,1.1270643469470596,0.1554793872216783,0.0027681602856653702,0.0,36.777900835109776,-14.805255507630088,-14.805255507630088,1.1962645327479695,0.6738039633814216,-0.028734717561053127,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.6738039633814216,0,[],2018-02-13 23:59:00+00:00,2018-02,2018-02-13 00:00:00+00:00,-0.18746719514426147,21.97264532747969,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -150.09383118035367, 'cost_basis': 0.10023786444122303, 'last_sale_price': 0.09864}]","2018-02-13 00:00:00+00:00    0.097355
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09903347085699611,-0.008459668016255348,4.383971768495368,-14.805255507630088,-14.805255507630088,1,9.795948836154896,36.777900835109776,-14.617788312485825,-14.617788312485825,75,[],0.001
2018-02-14 23:59:00+00:00,0.6480545819766541,1.2178423970027956,2.342593363838144,-150.09383118035367,1.228997662587655,1.1206295995255116,0.15531624976853148,0.0027681602856653702,0.0,36.777900835109776,-14.599476865081822,-14.599476865081822,1.2168423970027957,0.658273864942416,-0.024238398760260356,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.658273864942416,0,[],2018-02-14 23:59:00+00:00,2018-02,2018-02-14 00:00:00+00:00,0.20577864254826395,22.178423970027954,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -150.09383118035367, 'cost_basis': 0.10023786444122303, 'last_sale_price': 0.09726900000000001}]","2018-02-14 00:00:00+00:00    0.098688
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09903347085699611,0.009365219320721053,4.403271202773561,-14.599476865081822,-14.599476865081822,1,9.8383516011685,36.777900835109776,-14.805255507630088,-14.805255507630088,76,[],0.001
2018-02-15 23:59:00+00:00,0.6450022191525301,1.291673552560412,2.463139770027975,-150.09383118035367,1.1162748063614298,1.1191674450091473,0.15002158255260087,0.0027681602856653702,0.0,36.777900835109776,-13.861165309505662,-13.861165309505662,1.290673552560412,0.6048490324470096,-0.008652344136076509,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.6048490324470096,0,[],2018-02-15 23:59:00+00:00,2018-02,2018-02-15 00:00:00+00:00,0.7383115555761606,22.916735525604114,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -150.09383118035367, 'cost_basis': 0.10023786444122303, 'last_sale_price': 0.09235}]","2018-02-15 00:00:00+00:00    0.097317
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09903347085699611,0.03328963124584141,4.535563838468261,-13.861165309505662,-13.861165309505662,1,10.15234524158156,36.777900835109776,-14.599476865081822,-14.599476865081822,77,[],0.001
2018-02-16 23:59:00+00:00,0.6410897349198053,1.2937149787582958,2.43421120840575,-150.09383118035367,1.1131580274073074,1.1121490812638963,0.1503316056339152,0.0027681602856653702,0.0,36.777900835109776,-13.84075104752682,-13.84075104752682,1.2927149787582959,0.6034207029078881,-0.008171485808040542,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.6034207029078881,-2,"[{'id': 'ff9f6405732e4f36afafb4920a650baa', 'dt': Timestamp('2018-02-16 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-16 23:59:00+0000', tz='UTC'), 'amount': 24.915575975938722, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-02-16 23:59:00+00:00,2018-02,2018-02-16 00:00:00+00:00,0.02041426197883922,22.937149787582953,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -150.09383118035367, 'cost_basis': 0.10023786444122303, 'last_sale_price': 0.09221399}]","2018-02-16 00:00:00+00:00    0.0924
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09349715028566537,0.000890801482437629,4.509229838492232,-13.84075104752682,-13.84075104752682,1,10.097108406927228,36.777900835109776,-13.861165309505662,-13.861165309505662,78,[],0.001
2018-02-17 23:59:00+00:00,0.6376230655907003,1.357166787920506,2.5245560003444067,-125.17825520441495,1.015445254136305,1.1098908404591792,0.14656465312483444,0.0027681602856653702,-2.1968054106764274,34.58109542443335,-11.009427545228295,-11.009427545228295,1.3561667879205062,0.4670618813079757,0.005075929235066833,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.4670618813079757,0,"[{'id': 'ff9f6405732e4f36afafb4920a650baa', 'dt': Timestamp('2018-02-17 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-16 23:59:00+0000', tz='UTC'), 'amount': 24.915575975938722, 'filled': 24.915575975938722, 'commission': 0.004384841139074705, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2018-02-17 23:59:00+00:00,2018-02,2018-02-17 00:00:00+00:00,0.6345180916221018,23.571667879205055,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -125.17825520441495, 'cost_basis': 0.10020283566460432, 'last_sale_price': 0.08795}]","2018-02-17 00:00:00+00:00    0.092291
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.09349715028566537,0.02766333644320528,4.614749672344447,-11.009427545228295,-11.009427545228295,1,10.343183622618776,36.777900835109776,-13.84075104752682,-13.84075104752682,79,"[{'amount': 24.915575975938722, 'dt': Timestamp('2018-02-17 23:59:00+0000', tz='UTC'), 'price': 0.087993975, 'order_id': 'ff9f6405732e4f36afafb4920a650baa', 'commission': 0.004384841139074705, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
2018-02-18 23:59:00+00:00,0.6338985303367246,1.3577801613710077,2.493239025034797,-125.17825520441495,1.0143223795774343,1.1030451188270292,0.1468620670057458,0.0027681602856653702,0.0,34.58109542443335,-11.00329381072328,-11.00329381072328,1.3567801613710078,0.46668022706260537,0.005188929974845354,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.46668022706260537,-2,"[{'id': '2d39c46f3f364c8382deff76a5f09c1c', 'dt': Timestamp('2018-02-18 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-18 23:59:00+0000', tz='UTC'), 'amount': 20.779590363932883, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 0}]",2018-02-18 23:59:00+00:00,2018-02,2018-02-18 00:00:00+00:00,0.0061337345050169745,23.577801613710072,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -125.17825520441495, 'cost_basis': 0.10020283566460432, 'last_sale_price': 0.087901}]","2018-02-18 00:00:00+00:00    0.08791
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.08796082971433462,0.00026021639777252083,4.585133882090447,-11.00329381072328,-11.00329381072328,1,10.28123490786493,34.58109542443335,-11.009427545228295,-11.009427545228295,80,[],0.001
2018-02-19 23:59:00+00:00,0.6300941509552987,1.4045351368330734,2.5497154150751187,-104.39866484048207,0.9279297859663611,1.1002683543293856,0.14460671128528108,0.0027681602856653702,-1.752579984408024,32.82851544002533,-8.783164071694596,-8.783164071694596,1.4035351368330735,0.36527493140576794,0.016093683420189315,0.0,0.0,0,-0.1612324187244507,1.2203494948157596,-0.36527493140576794,0,"[{'id': '2d39c46f3f364c8382deff76a5f09c1c', 'dt': Timestamp('2018-02-19 23:59:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-02-18 23:59:00+0000', tz='UTC'), 'amount': 20.779590363932883, 'filled': 20.779590363932883, 'commission': 0.0034981636415329824, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'status': 1}]",2018-02-19 23:59:00+00:00,2018-02,2018-02-19 00:00:00+00:00,0.4675497546206593,24.04535136833073,"[{'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00, 'amount': -104.39866484048207, 'cost_basis': 0.1001693279215036, 'last_sale_price': 0.084131}]","2018-02-19 00:00:00+00:00    0.087822
Freq: 1440T, Name: TradingPair(452516 [eth_btc]), dtype: float64",0,0.08796082971433462,0.019830082646415493,4.653781312419664,-8.783164071694596,-8.783164071694596,1,10.437162649860909,34.58109542443335,-11.00329381072328,-11.00329381072328,81,"[{'amount': 20.779590363932883, 'dt': Timestamp('2018-02-19 23:59:00+0000', tz='UTC'), 'price': 0.08417306549999999, 'order_id': '2d39c46f3f364c8382deff76a5f09c1c', 'commission': 0.0034981636415329824, 'fee_currency': None, 'is_quote_live': False, 'sid': Trading Pair eth_btc(452516) Exchange: bitfinex, Introduced On: 2016-03-09 00:00:00+00:00, Base Currency: eth, Quote Currency: btc, Exchange Leverage: 1.0, Minimum Trade Size: 0.06 Last daily ingestion: 2018-11-13 00:00:00+00:00 Last minutely ingestion: 2018-11-13 00:00:00+00:00}]",0.001
